chr1,225662673,225662960,.,1000,.,515.8865882,-1,4.984630812,147
chr21,45209230,45209492,.,1000,.,508.45383,-1,4.984630812,130
chr6,53036693,53036985,.,1000,.,504.3808581,-1,4.984630812,146
chr10,106051193,106051509,.,1000,.,502.6721111,-1,4.984630812,160
chr17,41837786,41838072,.,1000,.,500.3638296,-1,4.984630812,141
chr21,45066611,45066839,.,1000,.,496.9205707,-1,4.984630812,111
chr17,41560994,41561297,.,1000,.,495.3208704,-1,4.984630812,147
chr14,90865920,90866197,.,1000,.,493.6248784,-1,4.984630812,140
chr1,156066457,156066691,.,1000,.,493.2417334,-1,4.984630812,122
chr9,130879940,130880230,.,1000,.,492.2396006,-1,4.984630812,136
chr17,78549184,78549444,.,1000,.,490.6223976,-1,4.984630812,132
chr17,43212667,43212941,.,1000,.,490.2894774,-1,4.984630812,148
chr21,41160296,41160538,.,1000,.,490.246217,-1,4.984630812,119
chr20,37063968,37064205,.,1000,.,490.0729624,-1,4.984630812,119
chr3,64009116,64009364,.,1000,.,489.4983195,-1,4.984630812,127
chr7,48149823,48150074,.,1000,.,489.3658791,-1,4.984630812,128
chr19,34268933,34269246,.,1000,.,488.5819319,-1,4.984630812,152
chr12,54069881,54070145,.,1000,.,488.1530881,-1,4.984630812,124
chr10,4891911,4892160,.,1000,.,487.8879365,-1,4.984630812,122
chr1,222638715,222638967,.,1000,.,487.1539312,-1,4.984630812,123
chr1,160651306,160651596,.,1000,.,486.5655515,-1,4.984630812,147
chr6,73121951,73122204,.,1000,.,486.5443601,-1,4.984630812,132
chr17,32527007,32527264,.,1000,.,486.3687797,-1,4.984630812,132
chr17,35730521,35730776,.,1000,.,486.2394095,-1,4.984630812,138
chr7,54841899,54842139,.,1000,.,485.9812348,-1,4.984630812,121
chr15,56538282,56538540,.,1000,.,484.867177,-1,4.984630812,140
chr1,167772640,167772880,.,1000,.,484.6991033,-1,4.984630812,123
chr5,111496329,111496574,.,1000,.,484.4004888,-1,4.984630812,123
chr11,65990191,65990474,.,1000,.,484.0611942,-1,4.984630812,144
chr1,230777979,230778237,.,1000,.,483.7930968,-1,4.984630812,124
chr21,27173893,27174175,.,1000,.,483.4538357,-1,4.984630812,137
chr17,17259432,17259666,.,1000,.,482.9635565,-1,4.984630812,116
chr9,135897787,135898049,.,1000,.,482.7762876,-1,4.984630812,123
chr1,159861390,159861675,.,1000,.,482.7367822,-1,4.984630812,148
chr17,48624297,48624538,.,1000,.,482.3641045,-1,4.984630812,127
chr7,38409530,38409770,.,1000,.,481.8411853,-1,4.984630812,121
chr17,30646520,30646768,.,1000,.,480.6675619,-1,4.984630812,119
chr7,150869685,150869971,.,1000,.,480.0242724,-1,4.984630812,136
chr1,160346385,160346600,.,1000,.,479.9942021,-1,4.984630812,106
chr17,40474824,40475086,.,1000,.,479.4544157,-1,4.984630812,133
chr20,1484333,1484614,.,1000,.,478.7953544,-1,4.984630812,130
chr12,54140451,54140735,.,1000,.,478.6150102,-1,4.984630812,149
chr7,100157469,100157710,.,1000,.,478.4379924,-1,4.984630812,120
chr16,90148390,90148660,.,1000,.,478.1479166,-1,4.984630812,136
chr1,150951992,150952265,.,1000,.,477.9999625,-1,4.984630812,132
chr7,36710504,36710739,.,1000,.,477.8414094,-1,4.984630812,115
chr20,56784925,56785213,.,1000,.,477.8183762,-1,4.984630812,153
chr3,195577792,195578061,.,1000,.,477.7146055,-1,4.984630812,137
chr19,5690098,5690351,.,1000,.,477.4971687,-1,4.984630812,127
chr12,58299181,58299433,.,1000,.,477.4961617,-1,4.984630812,126
chr18,45275557,45275837,.,1000,.,477.4631533,-1,4.984630812,143
chr11,36768674,36768960,.,1000,.,477.3011227,-1,4.984630812,145
chr16,86597422,86597753,.,1000,.,476.7710376,-1,4.984630812,172
chr6,15691524,15691828,.,1000,.,476.1091664,-1,4.984630812,158
chr11,74952716,74952990,.,1000,.,476.1030151,-1,4.984630812,142
chr17,36823860,36824090,.,1000,.,476.0504954,-1,4.984630812,115
chr1,155145743,155145974,.,1000,.,475.8677745,-1,4.984630812,120
chr11,66175922,66176212,.,1000,.,475.8124218,-1,4.984630812,150
chr17,47633758,47633993,.,1000,.,475.7525799,-1,4.984630812,112
chr7,913024,913262,.,1000,.,475.4922866,-1,4.984630812,115
chr17,39818968,39819271,.,1000,.,475.2888671,-1,4.984630812,142
chr7,25605574,25605807,.,1000,.,474.8920389,-1,4.984630812,114
chr1,114889156,114889450,.,1000,.,474.829526,-1,4.984630812,143
chr17,72199579,72199818,.,1000,.,474.7672713,-1,4.984630812,122
chr11,2909668,2909905,.,1000,.,474.6427724,-1,4.984630812,121
chr11,65479272,65479496,.,1000,.,474.5772248,-1,4.984630812,116
chr11,19092787,19093044,.,1000,.,474.0987163,-1,4.984630812,137
chr16,77269968,77270264,.,1000,.,473.8001957,-1,4.984630812,143
chr16,57683001,57683256,.,1000,.,473.4240854,-1,4.984630812,133
chr1,41733894,41734133,.,1000,.,472.6896047,-1,4.984630812,121
chr17,36833354,36833594,.,1000,.,472.2898351,-1,4.984630812,114
chr8,20238358,20238579,.,1000,.,472.246848,-1,4.984630812,110
chr15,40566940,40567198,.,1000,.,472.1995469,-1,4.984630812,130
chr7,43622289,43622583,.,1000,.,472.1807065,-1,4.984630812,142
chr11,2421515,2421761,.,1000,.,472.1204682,-1,4.984630812,120
chr7,128731629,128731861,.,1000,.,472.0645874,-1,4.984630812,115
chr7,142912227,142912483,.,1000,.,471.9881409,-1,4.984630812,132
chr16,50058803,50059061,.,1000,.,471.8650964,-1,4.984630812,127
chr15,45410344,45410621,.,1000,.,471.7731306,-1,4.984630812,146
chr4,83660525,83660798,.,1000,.,471.5821117,-1,4.984630812,142
chr5,142035298,142035532,.,1000,.,471.5219697,-1,4.984630812,125
chr7,37221663,37221907,.,1000,.,471.0115135,-1,4.984630812,122
chr1,160162935,160163173,.,1000,.,470.4306026,-1,4.984630812,125
chr17,27077134,27077413,.,1000,.,470.3375943,-1,4.984630812,141
chr19,55813233,55813484,.,1000,.,470.2766821,-1,4.984630812,121
chr19,5048338,5048576,.,1000,.,470.2527496,-1,4.984630812,118
chr17,40176990,40177212,.,1000,.,470.2222797,-1,4.984630812,114
chr7,5534297,5534531,.,1000,.,470.1856589,-1,4.984630812,117
chr17,32688549,32688841,.,1000,.,470.1601126,-1,4.984630812,145
chr17,74519232,74519465,.,1000,.,470.0829136,-1,4.984630812,119
chr17,38716582,38716824,.,1000,.,469.9501116,-1,4.984630812,122
chr8,21641927,21642161,.,1000,.,469.9036543,-1,4.984630812,110
chr1,212185367,212185592,.,1000,.,469.8647899,-1,4.984630812,114
chr7,30780134,30780366,.,1000,.,469.7989236,-1,4.984630812,115
chr19,40023479,40023707,.,1000,.,469.5107645,-1,4.984630812,111
chr1,226735458,226735680,.,1000,.,469.4942745,-1,4.984630812,109
chr7,105649995,105650235,.,1000,.,469.4626776,-1,4.984630812,119
chr7,6362698,6362916,.,1000,.,469.2741578,-1,4.984630812,112
chr16,55499031,55499313,.,1000,.,469.081697,-1,4.984630812,137
chr5,139348409,139348684,.,1000,.,468.9808089,-1,4.984630812,138
chr8,25991279,25991505,.,1000,.,468.8788998,-1,4.984630812,124
chr1,160055467,160055701,.,1000,.,468.7694503,-1,4.984630812,116
chr17,58114516,58114752,.,1000,.,468.3389736,-1,4.984630812,119
chr2,47214208,47214484,.,1000,.,468.2924365,-1,4.984630812,140
chr17,41923686,41923920,.,1000,.,468.1764452,-1,4.984630812,116
chr19,56015451,56015690,.,1000,.,468.0432337,-1,4.984630812,119
chr12,57632898,57633183,.,1000,.,467.7400269,-1,4.984630812,139
chr7,44517027,44517245,.,1000,.,467.6686881,-1,4.984630812,119
chr7,75943613,75943913,.,1000,.,467.5544829,-1,4.984630812,155
chr17,64563407,64563633,.,1000,.,467.0299308,-1,4.984630812,118
chr1,225960073,225960311,.,1000,.,466.9075424,-1,4.984630812,117
chr5,43105818,43106105,.,1000,.,466.7887312,-1,4.984630812,154
chr8,23329904,23330151,.,1000,.,466.6526531,-1,4.984630812,120
chr8,42948475,42948706,.,1000,.,466.6228774,-1,4.984630812,115
chr11,67273642,67273889,.,1000,.,466.4424309,-1,4.984630812,121
chr5,153989971,153990200,.,1000,.,466.4298448,-1,4.984630812,115
chr10,76995710,76996002,.,1000,.,466.2130897,-1,4.984630812,143
chr7,18705831,18706066,.,1000,.,466.0377606,-1,4.984630812,122
chr1,201482150,201482398,.,1000,.,465.9761823,-1,4.984630812,119
chr12,125667753,125667984,.,1000,.,465.9675444,-1,4.984630812,118
chr17,76418176,76418414,.,1000,.,465.7908309,-1,4.984630812,126
chr1,38455727,38455975,.,1000,.,465.5879755,-1,4.984630812,128
chr9,125112925,125113157,.,1000,.,465.4191632,-1,4.984630812,117
chr15,90863303,90863536,.,1000,.,465.3929449,-1,4.984630812,123
chr11,44307918,44308154,.,1000,.,465.1699267,-1,4.984630812,115
chr1,154990027,154990313,.,1000,.,465.1620068,-1,4.984630812,145
chr2,30934524,30934842,.,1000,.,464.5650864,-1,4.984630812,145
chr17,30580120,30580344,.,1000,.,464.3865852,-1,4.984630812,113
chr21,46548618,46548844,.,1000,.,464.346602,-1,4.984630812,104
chr12,52721335,52721578,.,1000,.,464.274653,-1,4.984630812,131
chr7,5125137,5125367,.,1000,.,464.230148,-1,4.984630812,116
chr10,103769666,103769901,.,1000,.,464.2256728,-1,4.984630812,115
chr1,159130833,159131086,.,1000,.,464.072073,-1,4.984630812,136
chr17,56190480,56190711,.,1000,.,464.0020075,-1,4.984630812,118
chr12,13408716,13408951,.,1000,.,463.9187883,-1,4.984630812,123
chr1,68808511,68808733,.,1000,.,463.8854185,-1,4.984630812,119
chr17,77389429,77389665,.,1000,.,463.8194608,-1,4.984630812,119
chr10,115281030,115281259,.,1000,.,463.686057,-1,4.984630812,112
chr5,174961106,174961391,.,1000,.,463.6546863,-1,4.984630812,151
chr1,9687072,9687349,.,1000,.,463.6268079,-1,4.984630812,138
chr17,25708048,25708324,.,1000,.,463.5959893,-1,4.984630812,142
chr5,140904362,140904681,.,1000,.,463.5900246,-1,4.984630812,157
chr19,2611256,2611487,.,1000,.,463.5180811,-1,4.984630812,115
chr15,77925834,77926124,.,1000,.,463.2801734,-1,4.984630812,149
chr2,135208479,135208744,.,1000,.,463.2669657,-1,4.984630812,143
chr16,87812730,87812960,.,1000,.,463.1534784,-1,4.984630812,118
chr6,41336657,41336936,.,1000,.,462.9963426,-1,4.984630812,143
chr1,66708418,66708668,.,1000,.,462.9431104,-1,4.984630812,126
chr11,47376800,47377089,.,1000,.,462.9127319,-1,4.984630812,149
chr1,40804451,40804678,.,1000,.,462.9096778,-1,4.984630812,110
chr3,184089393,184089621,.,1000,.,462.88593,-1,4.984630812,111
chr2,70875094,70875310,.,1000,.,462.646131,-1,4.984630812,113
chr10,102921556,102921785,.,1000,.,462.6198362,-1,4.984630812,114
chr1,154532035,154532263,.,1000,.,462.6033935,-1,4.984630812,113
chr2,219712454,219712716,.,1000,.,462.4864019,-1,4.984630812,132
chr19,54527208,54527456,.,1000,.,462.4596599,-1,4.984630812,122
chr19,18049118,18049348,.,1000,.,462.4327562,-1,4.984630812,118
chr1,156415673,156415918,.,1000,.,462.3190185,-1,4.984630812,117
chr11,68868909,68869163,.,1000,.,462.2987722,-1,4.984630812,126
chr17,42852207,42852453,.,1000,.,462.2474149,-1,4.984630812,127
chr8,20233774,20234038,.,1000,.,462.190374,-1,4.984630812,138
chr20,49545930,49546225,.,1000,.,462.1313375,-1,4.984630812,154
chr17,55320533,55320793,.,1000,.,462.1308209,-1,4.984630812,131
chr5,55566422,55566653,.,1000,.,462.1249574,-1,4.984630812,121
chr20,31377907,31378142,.,1000,.,462.1037634,-1,4.984630812,121
chr8,52921096,52921343,.,1000,.,462.0081224,-1,4.984630812,129
chr17,41755338,41755566,.,1000,.,462.0004467,-1,4.984630812,113
chr19,36618663,36618904,.,1000,.,461.8019871,-1,4.984630812,130
chr1,156195289,156195519,.,1000,.,461.750812,-1,4.984630812,116
chr16,87236845,87237075,.,1000,.,461.6876599,-1,4.984630812,121
chr1,204958480,204958724,.,1000,.,461.4448609,-1,4.984630812,128
chr20,42378440,42378673,.,1000,.,461.2285985,-1,4.984630812,120
chr3,52157216,52157444,.,1000,.,461.1109898,-1,4.984630812,110
