chr13,99425518,99425618
chr12,67419429,67419529
chr3,174580025,174580125
chr7,25932572,25932672
chr4,103266713,103266813
chr1,247650551,247650651
chr3,97758297,97758397
chr8,110747601,110747701
chr3,150021705,150021805
chr16,58028832,58028932
chr6,2196476,2196576
chr20,57414613,57414713
chr17,65939034,65939134
chr5,139422880,139422980
chr6,110104598,110104698
chr11,119356138,119356238
chr3,151789867,151789967
chr15,39464382,39464482
chr16,69158027,69158127
chr13,32484157,32484257
chr6,35916652,35916752
chr22,38808918,38809018
chr9,140189930,140190030
chr6,155189359,155189459
chr13,33802827,33802927
chr12,38938630,38938730
chr14,57153345,57153445
chrX,23926175,23926275
chr1,205877073,205877173
chr20,35806739,35806839
chr10,76947801,76947901
chr2,64822684,64822784
chr2,211442373,211442473
chr2,3584449,3584549
chr8,142394828,142394928
chr1,52000816,52000916
chr8,48651590,48651690
chr4,163761129,163761229
chr4,122647969,122648069
chr6,20092370,20092470
chr7,126443275,126443375
chr17,76010077,76010177
chr15,89954832,89954932
chr5,97685555,97685655
chr18,624091,624191
chr20,20818261,20818361
chr3,101944399,101944499
chr15,33585052,33585152
chrX,9677169,9677269
chr20,39566828,39566928
chr1,24243450,24243550
chr14,54642191,54642291
chr5,136386995,136387095
chr8,91522306,91522406
chr8,92405849,92405949
chr20,49187131,49187231
chr20,40326556,40326656
chr18,55710857,55710957
chr12,116191063,116191163
chr11,71524925,71525025
chr20,22604011,22604111
chr2,25048031,25048131
chrX,152201093,152201193
chr6,91188184,91188284
chr15,51695615,51695715
chr11,48131608,48131708
chr2,227994646,227994746
chr18,11938027,11938127
chr11,63675482,63675582
chr12,48336269,48336369
chr16,23072169,23072269
chr7,104621797,104621897
chr9,107148883,107148983
chr7,156546469,156546569
chr4,133478966,133479066
chr21,34199031,34199131
chr5,156251949,156252049
chr1,110141410,110141510
chr6,67719866,67719966
chr5,41636841,41636941
chr3,75471375,75471475
chr21,40498003,40498103
chr13,77458514,77458614
chr18,26541750,26541850
chr11,83232829,83232929
chr8,142070158,142070258
chr3,159851674,159851774
chr19,3575497,3575597
chr1,210001171,210001271
chr9,3181775,3181875
chr10,75157921,75158021
chrX,15583499,15583599
chr20,16682094,16682194
chr1,161456933,161457033
chr2,152803838,152803938
chr17,56249957,56250057
chr2,16001034,16001134
chr2,48827502,48827602
chr18,53082652,53082752
chr3,21212604,21212704
chr22,50324693,50324793
chr11,32073818,32073918
chr16,27904383,27904483
chr2,144020944,144021044
chr17,35596771,35596871
chr9,103463009,103463109
chr4,77679622,77679722
chr19,1221610,1221710
chr13,23981181,23981281
chr10,35863857,35863957
chr15,96303845,96303945
chr1,18857563,18857663
chr8,75035097,75035197
chr10,59912616,59912716
chr4,103220974,103221074
chr7,54856397,54856497
chr12,124758350,124758450
chr8,958753,958853
chr6,40695189,40695289
chr7,2648720,2648820
chr11,19975620,19975720
chr10,74918956,74919056
chr21,34144304,34144404
chr14,99690975,99691075
chr2,4810844,4810944
chr1,245319877,245319977
chr1,8503726,8503826
chr17,30438531,30438631
chr14,26746115,26746215
chr1,92012621,92012721
chr16,56903579,56903679
chr1,60366460,60366560
chr17,38473758,38473858
chr4,156128839,156128939
chr16,68389421,68389521
chr2,129145162,129145262
chr11,131753392,131753492
chr5,79378757,79378857
chr17,43209365,43209465
chr10,52312695,52312795
chr2,50571756,50571856
chr10,29419162,29419262
chr7,38414171,38414271
chr1,112312317,112312417
chr2,67960896,67960996
chr3,185995460,185995560
chr12,106530103,106530203
chr11,113644774,113644874
chr21,16138657,16138757
chr6,52151745,52151845
chr13,61228683,61228783
chr5,80404380,80404480
chr20,3544369,3544469
chr16,50699410,50699510
chr2,64836542,64836642
chr10,102977337,102977437
chr5,140723292,140723392
chr9,18208309,18208409
chr22,39705373,39705473
chr22,32061719,32061819
chr7,117836082,117836182
chr16,15116175,15116275
chr1,196287185,196287285
chr10,120909385,120909485
chr21,46213367,46213467
chr2,28030477,28030577
chr15,100296166,100296266
chr3,79895859,79895959
chr9,116270446,116270546
chr4,84561195,84561295
chr11,9994599,9994699
chr18,55229207,55229307
chr14,26303078,26303178
chr3,30361349,30361449
chr11,69008302,69008402
chr1,151313484,151313584
chrX,26840729,26840829
chr21,27543118,27543218
chr16,80311200,80311300
chr22,46409383,46409483
chr19,1503566,1503666
chr3,139307419,139307519
chr10,103603391,103603491
chr5,128241352,128241452
chrX,47382909,47383009
chr19,4352758,4352858
chr2,219523425,219523525
chr7,17809601,17809701
chr12,9302113,9302213
chr5,161675249,161675349
chr14,47509825,47509925
chr2,203143823,203143923
chr6,110849396,110849496
chr8,139512772,139512872
chr10,117114822,117114922
chr3,108125569,108125669
chr5,3417764,3417864
chr1,160588668,160588768
chr17,46962173,46962273
chr2,25480934,25481034
chr1,32469305,32469405
chr2,222917679,222917779
chr11,32309967,32310067
chr17,12570818,12570918
chr3,110731650,110731750
chr19,33732674,33732774
chr7,131992372,131992472
chr7,4650606,4650706
chr2,168976155,168976255
chr1,161261460,161261560
chr9,77880548,77880648
chr3,53972795,53972895
chr18,57313624,57313724
chr9,35415914,35416014
chr7,44471069,44471169
chr17,42856576,42856676
chr1,41889213,41889313
chr10,15757971,15758071
chr12,56075337,56075437
chr2,224171249,224171349
chr4,18691086,18691186
chr3,139812157,139812257
chr1,208209682,208209782
chr15,68598673,68598773
chr15,81773047,81773147
chr14,94157544,94157644
chr17,72347968,72348068
chr2,175411790,175411890
chr4,2415215,2415315
chr11,43536741,43536841
chr6,27486715,27486815
chr21,31630268,31630368
chr18,75461311,75461411
chr20,44977294,44977394
chrX,30731246,30731346
chr19,45704046,45704146
chr19,42891316,42891416
chrX,134476860,134476960
chr6,105872193,105872293
chr3,177495686,177495786
chr15,34354255,34354355
chrX,129709945,129710045
chr6,5471345,5471445
chr2,66656273,66656373
chr3,136829373,136829473
chr11,75919950,75920050
chr6,127125529,127125629
chr11,125931675,125931775
chr13,41388445,41388545
chr12,14869920,14870020
chr5,141531558,141531658
chr12,55026265,55026365
chr1,208042532,208042632
chr16,69117583,69117683
chr19,14662303,14662403
chr2,204916344,204916444
chr13,52355539,52355639
chr7,18733155,18733255
chr3,177617200,177617300
chr12,56013534,56013634
chr1,118438263,118438363
chr2,166555247,166555347
chr5,118591868,118591968
chrX,38487093,38487193
chrX,99623301,99623401
chr7,155589761,155589861
chr6,133049901,133050001
chr19,50416707,50416807
chr15,37398755,37398855
chr4,41216743,41216843
chr16,48865378,48865478
chr5,146773569,146773669
chr22,28990856,28990956
chr5,132652168,132652268
chr19,5689360,5689460
chr3,163046633,163046733
chr2,80163579,80163679
chr4,154566459,154566559
chr3,55911895,55911995
chr9,132648089,132648189
chr1,202968514,202968614
chr21,43950774,43950874
chr2,171573474,171573574
chr13,97610699,97610799
chr4,27178152,27178252
chr17,39120231,39120331
chr8,125538251,125538351
chr17,79568694,79568794
chr1,70500258,70500358
chr1,233861291,233861391
chr22,33322791,33322891
chr2,220270305,220270405
chr14,49005662,49005762
chr2,160966585,160966685
chr6,53349580,53349680
chr8,96764447,96764547
chr9,127074677,127074777
chr5,174008627,174008727
chr9,133308767,133308867
chr5,95937579,95937679
chr21,16110428,16110528
chr2,65580328,65580428
chr21,28337881,28337981
chr5,171889335,171889435
chr17,70114865,70114965
chr17,7068566,7068666
chr6,26607729,26607829
chr3,38323551,38323651
chr3,17274993,17275093
chr4,190005964,190006064
chr9,94712546,94712646
chr9,77617190,77617290
chr1,207155622,207155722
chr17,7118325,7118425
chr10,28031124,28031224
chr10,95506640,95506740
chr22,23499171,23499271
chr19,17451247,17451347
chr6,40504296,40504396
chr14,23947661,23947761
chr8,98465034,98465134
chr5,96478509,96478609
chr4,164471571,164471671
chr1,23000774,23000874
chr19,19328102,19328202
chr16,49416994,49417094
chr17,25563853,25563953
chr10,134448038,134448138
chr9,80730138,80730238
chr13,78167309,78167409
chr22,23090891,23090991
chr21,36772889,36772989
chr22,40051356,40051456
chr17,59914713,59914813
chr1,182568636,182568736
chr4,56188002,56188102
chr5,146771531,146771631
chr16,53926125,53926225
chr3,30083880,30083980
chr7,207902,208002
chr16,31880064,31880164
chr20,56573518,56573618
chr15,90038313,90038413
chr17,57685324,57685424
chr15,34027976,34028076
chr17,55945769,55945869
chr5,73241483,73241583
chr22,39889453,39889553
chr16,66391521,66391621
chr10,72020167,72020267
chr1,12256824,12256924
chr18,38971733,38971833
chr20,39100078,39100178
chr17,80382577,80382677
chrX,133655043,133655143
chr1,145014594,145014694
chr12,87668489,87668589
chr11,63867967,63868067
chr12,48161053,48161153
chr11,107469431,107469531
chr1,68582475,68582575
chr3,79567114,79567214
chr10,35512120,35512220
chr1,116579024,116579124
chr12,32213652,32213752
chr17,65272342,65272442
chr11,88831206,88831306
chr11,95779212,95779312
chr14,53427966,53428066
chr8,112428480,112428580
chr7,101007336,101007436
chr7,151008737,151008837
chr13,101855075,101855175
chr6,57310652,57310752
chr5,141967064,141967164
chr7,131438530,131438630
chr2,9278809,9278909
chr7,120748122,120748222
chr1,202158194,202158294
chr13,24344745,24344845
chr2,128615807,128615907
chr4,175143562,175143662
chr10,24931941,24932041
chr1,226757761,226757861
chr1,188040124,188040224
chr2,240931248,240931348
chr6,155661678,155661778
chr7,70277633,70277733
chr18,30790678,30790778
chr10,61730955,61731055
chr2,74148445,74148545
chr4,101955327,101955427
chr14,68400841,68400941
chr2,54725290,54725390
chr4,21790994,21791094
chr8,67424550,67424650
chr17,19225270,19225370
chr1,236267060,236267160
chr3,87217179,87217279
chr10,81818699,81818799
chr22,18231495,18231595
chr2,219867937,219868037
chr5,125931047,125931147
chr2,220360237,220360337
chr9,140429440,140429540
chr15,101212329,101212429
chr20,42851811,42851911
chr2,192700785,192700885
chr5,53785360,53785460
chr3,172554325,172554425
chr19,41439064,41439164
chr4,107290726,107290826
chr4,23137555,23137655
chr2,162443204,162443304
chr6,138266195,138266295
chr10,133608011,133608111
chr11,7374387,7374487
chr9,126197039,126197139
chr19,51207571,51207671
chr15,82232070,82232170
chr17,28134916,28135016
chr4,101014680,101014780
chr11,105480122,105480222
chr18,40176305,40176405
chr1,199515002,199515102
chr11,102139570,102139670
chr6,7616383,7616483
chr4,16027924,16028024
chr12,130820201,130820301
chr3,129071022,129071122
chr14,104145870,104145970
chr5,121528741,121528841
chr1,119870637,119870737
chr6,10430011,10430111
chr15,31428369,31428469
chrX,72508996,72509096
chr15,45751109,45751209
chr1,8499680,8499780
chr20,55597541,55597641
chr22,23112813,23112913
chr15,29743543,29743643
chr18,3151560,3151660
chr2,125567874,125567974
chrX,153150099,153150199
chr2,179343884,179343984
chrX,68313930,68314030
chr4,2632802,2632902
chr3,196715207,196715307
chr9,73970951,73971051
chr2,32997818,32997918
chr4,170232946,170233046
chr9,130180483,130180583
chr1,15389102,15389202
chr7,105284005,105284105
chr13,30288138,30288238
chr12,131644334,131644434
chr5,61756456,61756556
chr13,112256580,112256680
chr8,82545574,82545674
chr15,38975980,38976080
chr3,9869046,9869146
chr14,73698707,73698807
chr17,10252874,10252974
chr17,43797291,43797391
chr19,18366155,18366255
chr8,131687885,131687985
chr14,38060927,38061027
chr2,39956099,39956199
chr2,19036439,19036539
chr3,25574375,25574475
chr17,75910900,75911000
chr10,62724035,62724135
chr7,127348921,127349021
chr6,161354409,161354509
chr9,1005215,1005315
chr3,114811471,114811571
chr7,18281609,18281709
chr7,5490466,5490566
chr1,12091459,12091559
chr7,8317151,8317251
chr9,8600098,8600198
chr6,26420977,26421077
chr1,87586603,87586703
chr5,10030748,10030848
chr2,54884857,54884957
chr10,61968594,61968694
chr17,64447770,64447870
chr3,43880495,43880595
chr14,101779770,101779870
chr18,61009577,61009677
chr5,166477640,166477740
chr2,67549922,67550022
chr5,133468121,133468221
chr10,14993673,14993773
chr9,139334322,139334422
chr12,118041696,118041796
chr4,179007631,179007731
chr13,100483330,100483430
chr7,135347087,135347187
chr14,61928599,61928699
chr20,20218151,20218251
chrX,40403270,40403370
chr11,111169925,111170025
chrX,30989987,30990087
chr19,30182007,30182107
chr6,156497342,156497442
chr1,193376067,193376167
chr15,54269168,54269268
chr10,7096995,7097095
chr7,34636651,34636751
chr12,64575604,64575704
chr3,177201043,177201143
chr6,160718494,160718594
chr5,131608556,131608656
chr2,48698215,48698315
chr7,18392080,18392180
chr9,129986281,129986381
chr8,127829437,127829537
chr5,122510760,122510860
chr1,225040797,225040897
chr8,35184326,35184426
chr1,159799163,159799263
chr3,195285492,195285592
chr19,45414600,45414700
chr11,123942201,123942301
chr8,24920853,24920953
chr1,30558934,30559034
chr8,4919976,4920076
chr3,186182350,186182450
chr3,94055308,94055408
chr13,45968240,45968340
chr7,12101810,12101910
chr5,137618983,137619083
chr1,179837002,179837102
chr10,122829938,122830038
chr10,135121343,135121443
chr4,159593474,159593574
chr6,130257824,130257924
chr1,214296645,214296745
chr8,69122778,69122878
chr3,188887663,188887763
chr14,25900819,25900919
chr15,64978482,64978582
chr10,98898075,98898175
chr2,173956185,173956285
chr9,107505825,107505925
chr17,4060221,4060321
chr8,85934351,85934451
chr3,152189879,152189979
chr5,52244459,52244559
chr9,133826231,133826331
chr12,48196200,48196300
chr13,26554551,26554651
chr7,42882934,42883034
chr18,39633308,39633408
chr2,95688163,95688263
chr12,67809414,67809514
chr17,47976617,47976717
chr8,62428265,62428365
chr3,184072200,184072300
chr2,58821441,58821541
chr5,54200313,54200413
chr13,104535544,104535644
chr6,57445673,57445773
chr11,15180793,15180893
chr5,74346347,74346447
chr12,131303655,131303755
chr1,225082798,225082898
chr21,35739782,35739882
chr2,221325142,221325242
chr21,37851376,37851476
chr18,12394540,12394640
chrX,108956356,108956456
chr15,45996298,45996398
chr7,147129302,147129402
chr4,88886672,88886772
chr18,73056267,73056367
chr14,67076911,67077011
chr6,123737122,123737222
chr1,228134434,228134534
chr21,42443486,42443586
chr20,259264,259364
chr12,110481083,110481183
chr5,149339021,149339121
chr17,47368240,47368340
chr7,96407689,96407789
chr2,45834991,45835091
chr15,98539623,98539723
chr8,131540160,131540260
chr3,115705554,115705654
chr6,110968305,110968405
chr4,158900059,158900159
chr16,87350537,87350637
chr1,27623343,27623443
chr10,73219392,73219492
chr15,71944182,71944282
chr8,11141972,11142072
chr7,140624061,140624161
chr8,83490933,83491033
chr13,44479710,44479810
chr8,26394391,26394491
chr1,94339772,94339872
chr9,16133903,16134003
chr21,35856285,35856385
chr6,77586796,77586896
chr2,7006669,7006769
chr12,120752194,120752294
chr3,118479941,118480041
chr19,30236355,30236455
chr16,77618272,77618372
chr2,715985,716085
chr19,3586209,3586309
chr14,32852062,32852162
chr8,19615392,19615492
chr14,104542037,104542137
chr1,30170953,30171053
chr2,74875423,74875523
chr7,7702324,7702424
chr1,38506306,38506406
chr5,125879966,125880066
chr17,76113600,76113700
chr6,132271721,132271821
chr8,15420216,15420316
chr5,164024448,164024548
chr9,87283279,87283379
chr9,138173108,138173208
chr19,4607533,4607633
chr9,110246543,110246643
chr14,99501341,99501441
chr22,29755607,29755707
chr12,7984823,7984923
chr2,219221433,219221533
chr6,7615848,7615948
chr18,8426530,8426630
chr16,81238807,81238907
chr11,119983234,119983334
chr17,48611764,48611864
chr5,28345057,28345157
chr1,59307269,59307369
chr7,30549871,30549971
chr2,224724884,224724984
chr3,23094192,23094292
chr17,27239446,27239546
chr10,127671023,127671123
chr18,44562817,44562917
chr3,25618741,25618841
chr8,10592081,10592181
chr1,203025846,203025946
chr11,69476913,69477013
chr19,14429851,14429951
chr3,72036365,72036465
chr15,98288851,98288951
chr9,98788561,98788661
chr12,72174136,72174236
chr14,75229877,75229977
chr5,7762524,7762624
chr17,25680902,25681002
chr13,31248392,31248492
chr13,110443812,110443912
chr10,43538103,43538203
chr5,171339273,171339373
chr5,158583930,158584030
