chr7,130692353,130692453
chr18,8367521,8367621
chrX,130964960,130965060
chr2,27308533,27308633
chr14,76981101,76981201
chrX,27573765,27573865
chr3,53703082,53703182
chr9,96776490,96776590
chr1,157847974,157848074
chr5,53739218,53739318
chr10,5727609,5727709
chr14,107251835,107251935
chr1,196117655,196117755
chr20,36531963,36532063
chr6,76641909,76642009
chr4,47386008,47386108
chr2,65357473,65357573
chr20,31664727,31664827
chrX,40653445,40653545
chr5,96333133,96333233
chr9,79602665,79602765
chr2,239422148,239422248
chr11,74581642,74581742
chr7,42882965,42883065
chr11,17036675,17036775
chr13,49673533,49673633
chr6,11094295,11094395
chr9,1732831,1732931
chr9,136858210,136858310
chr16,18225542,18225642
chr6,130358538,130358638
chr15,60843970,60844070
chr19,11373266,11373366
chr16,30154526,30154626
chr11,12936207,12936307
chr21,35955233,35955333
chr10,63367223,63367323
chr6,130686562,130686662
chrX,133278427,133278527
chr3,43003238,43003338
chr17,62770657,62770757
chr9,35835442,35835542
chr12,10923861,10923961
chr3,124884181,124884281
chr15,67793663,67793763
chr2,20595888,20595988
chr2,45201390,45201490
chr6,166926178,166926278
chr19,49979627,49979727
chr5,175128150,175128250
chr16,70052251,70052351
chr3,30054569,30054669
chr10,97785468,97785568
chr6,24601261,24601361
chr15,101466614,101466714
chr8,118486675,118486775
chr1,84371119,84371219
chr12,108323357,108323457
chr12,11699193,11699293
chr4,40739087,40739187
chr6,43097700,43097800
chr16,89592221,89592321
chr11,94252800,94252900
chr16,19992307,19992407
chr11,67465882,67465982
chr10,114868374,114868474
chr6,135262117,135262217
chr2,227656310,227656410
chr12,48577502,48577602
chr7,23224710,23224810
chr3,33294358,33294458
chr6,37617889,37617989
chr8,64086406,64086506
chr17,68140542,68140642
chrX,142747522,142747622
chr11,2023438,2023538
chr1,43823862,43823962
chr9,998686,998786
chr22,26276625,26276725
chr2,162107484,162107584
chr22,43008989,43009089
chr11,104202995,104203095
chr16,29733047,29733147
chr10,89976890,89976990
chr7,90712304,90712404
chr2,201936312,201936412
chr6,26493682,26493782
chr12,52901075,52901175
chr5,134187180,134187280
chr18,25188828,25188928
chr6,8888815,8888915
chr3,75692466,75692566
chr20,29901301,29901401
chr14,88700401,88700501
chr5,97912553,97912653
chr18,13103562,13103662
chr5,113641437,113641537
chr18,62759129,62759229
chr19,58414845,58414945
chr8,54923126,54923226
chr3,73505085,73505185
chr16,85859049,85859149
chr13,26830026,26830126
chr3,128291505,128291605
chr1,245961077,245961177
chr8,102108835,102108935
chr2,74560427,74560527
chr12,54730362,54730462
chr2,144444271,144444371
chr14,100351837,100351937
chr19,38625358,38625458
chr3,5772923,5773023
chr17,34336527,34336627
chr6,165853536,165853636
chr1,105570831,105570931
chr4,121077416,121077516
chr1,97709637,97709737
chr19,11492759,11492859
chr18,5425043,5425143
chr4,27050097,27050197
chr5,41524397,41524497
chr1,219378096,219378196
chr13,20439033,20439133
chr14,30683863,30683963
chr17,236017,236117
chr1,236653321,236653421
chr14,74005857,74005957
chrX,48433333,48433433
chr15,23742934,23743034
chr5,96237256,96237356
chr8,64515307,64515407
chr10,118569205,118569305
chr9,15357168,15357268
chr2,242824672,242824772
chr16,2720160,2720260
chr9,130046365,130046465
chr14,67802654,67802754
chr17,56199429,56199529
chr6,16764893,16764993
chr22,18483915,18484015
chr7,17341282,17341382
chr1,54587328,54587428
chrX,77154716,77154816
chr6,190719,190819
chr22,50765508,50765608
chr20,5914597,5914697
chr20,44518837,44518937
chr12,119458725,119458825
chr21,36772869,36772969
chr12,15164239,15164339
chr22,31500981,31501081
chrX,86838799,86838899
chr16,68881307,68881407
chr17,40111793,40111893
chr16,30075374,30075474
chr12,78575458,78575558
chr2,8901855,8901955
chr7,12251282,12251382
chr20,12819037,12819137
chr1,1285235,1285335
chr4,134075943,134076043
chr20,30145291,30145391
chr21,40552665,40552765
chr3,46965094,46965194
chr2,112494114,112494214
chr6,151250178,151250278
chr3,57947838,57947938
chr10,116197589,116197689
chr11,134077485,134077585
chr1,186344789,186344889
chr5,110201555,110201655
chrX,153755453,153755553
chr12,3113975,3114075
chr17,62844086,62844186
chr15,29960477,29960577
chr7,130443319,130443419
chr9,109920723,109920823
chr4,112858646,112858746
chr5,66053205,66053305
chr20,34327856,34327956
chr4,90579240,90579340
chr11,116798009,116798109
chr14,23523735,23523835
chr11,62160934,62161034
chr2,3383630,3383730
chr1,92463318,92463418
chr1,47995272,47995372
chr2,119027140,119027240
chrX,64105879,64105979
chr5,34538207,34538307
chr11,13232011,13232111
chr18,22180157,22180257
chr11,28695998,28696098
chr3,52926699,52926799
chr8,126130740,126130840
chr6,53516063,53516163
chr1,89073972,89074072
chr1,24961840,24961940
chr3,117245471,117245571
chr16,82665689,82665789
chr19,45634447,45634547
chr7,45702986,45703086
chr14,66406938,66407038
chr17,2578725,2578825
chr9,89029337,89029437
chr12,67851779,67851879
chr22,41318857,41318957
chr18,42966361,42966461
chr1,245134104,245134204
chr2,80209729,80209829
chr18,25265911,25266011
chr6,159235251,159235351
chr21,16235278,16235378
chr16,70772440,70772540
chr11,65836951,65837051
chr12,30997622,30997722
chr2,224724874,224724974
chr2,59409551,59409651
chr4,119693362,119693462
chr8,26394375,26394475
chr8,130599429,130599529
chrX,152917368,152917468
chr7,44080283,44080383
chr1,6423205,6423305
chr3,49739019,49739119
chr6,129753987,129754087
chr13,50253519,50253619
chr1,231306818,231306918
chr4,46331297,46331397
chr12,41340572,41340672
chr14,93700431,93700531
chr1,175286539,175286639
chr3,138418113,138418213
chr16,67312661,67312761
chr22,35807202,35807302
chr4,2950758,2950858
chr19,9190631,9190731
chr13,79820852,79820952
chr17,62733161,62733261
chr12,91971844,91971944
chr4,86678273,86678373
chr3,38339810,38339910
chr9,115913085,115913185
chr1,1555595,1555695
chr7,2800328,2800428
chr5,57183834,57183934
chr12,66663711,66663811
chr3,189919697,189919797
chr11,59590594,59590694
chr7,16471895,16471995
chr12,121497962,121498062
chr4,146101574,146101674
chr19,9434645,9434745
chr6,107976604,107976704
chr17,78335418,78335518
chr13,95087999,95088099
chr13,49855358,49855458
chr11,111984306,111984406
chr4,74730245,74730345
chr4,145708695,145708795
chr9,140181504,140181604
chr16,6385226,6385326
chr2,190888756,190888856
chr5,71074650,71074750
chr20,3257462,3257562
chr10,14602409,14602509
chr6,18749722,18749822
chr3,58810074,58810174
chr17,57991774,57991874
chr3,151045517,151045617
chr3,142305788,142305888
chr4,15807947,15808047
chr19,3234851,3234951
chr21,41515888,41515988
chr8,19204087,19204187
chr7,88464600,88464700
chr19,43929924,43930024
chr16,61002,61102
chr1,112199176,112199276
chr5,180226291,180226391
chr8,144366936,144367036
chr3,62318566,62318666
chr7,25199731,25199831
chr19,12606229,12606329
chr5,70743224,70743324
chrX,78668664,78668764
chr20,32610052,32610152
chr16,58340348,58340448
chr2,240318989,240319089
chr2,238595344,238595444
chr18,54243449,54243549
chr10,54709824,54709924
chr6,138192001,138192101
chr5,16489470,16489570
chr4,104936937,104937037
chr8,25367463,25367563
chrX,88605126,88605226
chr5,161675212,161675312
chr1,214296659,214296759
chrX,119453310,119453410
chr3,167967687,167967787
chr9,19085480,19085580
chr3,31173822,31173922
chr2,138596208,138596308
chr4,169105008,169105108
chr8,101873942,101874042
chrX,48332611,48332711
chr15,42358815,42358915
chr18,18775265,18775365
chr2,239015986,239016086
chr7,2517371,2517471
chr1,228424621,228424721
chr3,160814702,160814802
chr19,49540088,49540188
chr9,100996800,100996900
chr1,169519623,169519723
chr8,68778917,68779017
chr1,210073441,210073541
chr6,106671346,106671446
chr1,51433791,51433891
chr5,79387675,79387775
chr5,56134440,56134540
chr3,115632088,115632188
chr1,101920884,101920984
chr19,46580965,46581065
chr8,143632619,143632719
chr6,150338181,150338281
chr15,97789147,97789247
chr16,9127449,9127549
chr12,106780129,106780229
chr3,52089319,52089419
chr12,51984609,51984709
chr13,91520698,91520798
chr16,34625866,34625966
chr8,64236485,64236585
chr21,47705724,47705824
chr16,4666565,4666665
chr2,154019702,154019802
chrX,125132561,125132661
chr19,42891322,42891422
chr1,178024392,178024492
chr6,117100865,117100965
chr3,182877310,182877410
chr6,5078685,5078785
chr12,4417145,4417245
chr9,34994534,34994634
chr17,80921208,80921308
chr1,2361616,2361716
chr2,24244381,24244481
chr11,63597505,63597605
chr20,48898702,48898802
chr8,26149350,26149450
chr2,175636423,175636523
chrX,38513671,38513771
chr15,65378791,65378891
chr1,222182588,222182688
chr1,151021047,151021147
chr7,19531632,19531732
chrX,117670760,117670860
chr6,133506082,133506182
chr13,25315530,25315630
chr18,1664245,1664345
chr2,11878745,11878845
chr6,29935648,29935748
chr3,132450052,132450152
chr5,59678726,59678826
chrX,15367284,15367384
chr3,23225357,23225457
chr1,6201800,6201900
chr6,139087199,139087299
chr10,57023819,57023919
chr6,63601088,63601188
chr3,17237417,17237517
chr14,72915051,72915151
chr12,112856946,112857046
chr1,36765614,36765714
chr7,99013310,99013410
chr20,29583739,29583839
chr20,56040116,56040216
chr16,27367118,27367218
chr1,18650894,18650994
chr3,44571582,44571682
chr13,111096818,111096918
chr12,92968320,92968420
chr1,192549711,192549811
chr20,36525751,36525851
chr10,129976744,129976844
chr2,200461437,200461537
chr3,7186535,7186635
chr1,218525052,218525152
chr6,163602356,163602456
chr1,220900039,220900139
chr1,193224090,193224190
chr5,147266706,147266806
chr7,98984685,98984785
chr1,204096911,204097011
chr5,23812939,23813039
chr7,149497037,149497137
chr7,37274581,37274681
chr8,56794123,56794223
chr11,17586340,17586440
chr18,49874761,49874861
chr14,68718254,68718354
chr22,37868566,37868666
chr15,59050491,59050591
chr22,25568292,25568392
chr10,17641262,17641362
chr4,37805113,37805213
chr17,15074911,15075011
chr6,10951949,10952049
chr16,81831936,81832036
chr6,28864951,28865051
chr10,75413682,75413782
chr4,107971800,107971900
chr16,74800743,74800843
chr22,25456705,25456805
chr11,1846294,1846394
chr9,100401099,100401199
chr10,79151752,79151852
chr15,48933756,48933856
chr12,31004158,31004258
